Specimen Barcode,Analyte,Run ID,Flag,Channel,Min RFU Smoothed,Max RFU Smoothed,RFU Range,RFU Range Threshold,Scaling Factor,Targeted Baseline,LowerLimit of Scaling Spec,UpperLimit of Scaling Spec,EstimatedBaseline,CrosstalkCorrection,LR_Ct_NonNormalized,LR_Ct_Normalized,LR_TSlope_NonNormalized,LR_TSlope_Normalized,LR_R2_NonNormalized,LR_R2_Normalized,Normalization_Divisor,TCycleCalculation_Parameters_NonNormalized,TCycleCalculation_Parameters_Normalized,BaselineEstimationParameters_InitialA,BaselineEstimationParameters_InitialB,BaselineEstimationParameters_InitialC,BaselineEstimationParameters_InitialD,BaselineEstimationParameters_InitialE,BaselineEstimationParameters_FinalA,BaselineEstimationParameters_FinalB,BaselineEstimationParameters_FinalC,BaselineEstimationParameters_FinalD,BaselineEstimationParameters_FinalE,BaselineEstimationParameters_R2,BaselineEstimationParameters_Iterations,BaselineEstimationParameters_LinearCorrectionApplied,BaselineEstimationParameters_Slope,BaselineEstimationParameters_Intercept,BaselineEstimationParameters_StartingCycle,BaselineEstimationParameters_EndingCycle,BaselineEstimationParameters_LR_R2,BaseHIndex,HIndex,DipBaseIndex,LR_TSlopeSE_NonNormalized,LR_TSlopeSE_Normalized,LR_TInterceptNonNormalized,LR_TInterceptNormalized,LR_TInterceptSE_NonNormalized,LR_TInterceptSE_Normalized,LR_TSlopePVal_NonNormalized,LR_TSlopePVal_Normalized,LR_TStatistic_NonNormalized,LR_TStatistic_Normalized,LR_Tdist_NonNormalized,LR_Tdist_Normalized,LR_Tinv_NonNormalized,LR_Tinv_Normalized,LR_RSS_NonNormalized,LR_RSS_Normalized,LR_S_NonNormalized,LR_S_Normalized,LR_Sxx_NonNormalized,LR_Sxx_Normalized,Operator,Cartridge Lot #,Cartridge Lot Exp Date UTC,Serial Number,Site Name,Sample Type,Sample Name,Rack and Position,CapAndTube Well Id,CapAndVialTrayID,Software Revision,ADM Version,Assay Version String,Assay Name,MTU ID,Position In MTU (1-5),Test order #,Test order GUID,Front Control Set ID,Calibration Set ID,Pipette Time UTC,Completion Time UTC,FCRBarcode,FCROBS,FERBarcode,FEROBS,ElutionBufferRFID,CartridgeBarcode,ElutionPackTimeOfPiercing,ReconstitutionBufferRFID,ReconstitutionPackTimeOfPiercing,OilRFID,OilPackTimeOfPiercing,PcrCardRemainingStability,WellID,FusionAssayName,FusionAssayVersion,FusionThermalProfile,FusionThermalProfileVersion,FusionTestOrder,InstrumentOnTime,
1011115644231122502740,Flu A/B/RSV,000574-20160601-09,IUO,FAM,12767.6833333333,13195,-37.8695796553498,1000,,,,,12786.8333333333,nc,nc,,nc,,,,,1000,,,,,,,,,,,,,,True,12.1324737284594,-146.107391729641,10,45,0.994269019050673,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Negative Control - Lot 156442,404-01,01-13,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,1,14219,34f552b8-2a36-4a4d-a169-c327229bd8df,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:51:36,6/1/2016 17:12:11,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:31:00.5490000,05-01,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14218,TBD
1011115644231122502740,Flu A/B/RSV,000574-20160601-09,IUO,HEX,3777.3,3896.75,115.176833333333,1000,,,,,3785.75,FAM (0.01),nc,,nc,,,,,1000,,,,,,,,,,,,,,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Negative Control - Lot 156442,404-01,01-13,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,1,14219,34f552b8-2a36-4a4d-a169-c327229bd8df,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:51:36,6/1/2016 17:12:11,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:31:00.5490000,05-01,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14218,TBD
1011115644231122502740,Flu A/B/RSV,000574-20160601-09,IUO,ROX,5431.8,5623,-31.5850414224245,500,,,,,5443.35,nc,nc,,nc,,,,,500,,,,,,,,,,,,,,True,5.24501380747472,-59.4896239263278,10,45,0.991681549453382,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Negative Control - Lot 156442,404-01,01-13,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,1,14219,34f552b8-2a36-4a4d-a169-c327229bd8df,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:51:36,6/1/2016 17:12:11,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:31:00.5490000,05-01,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14218,TBD
1011115644231122502740,Flu A/B/RSV,000574-20160601-09,IUO,IC,3943.6,12366.25,8422.65,500,,,,,3951.52495646049,nc,32.9391413088787,,239.9,,,,,500,,3998.05,12366.25,38,-1,,3951.52495646049,8787.76425923643,38.1492378873131,-18.5958400765079,,0.999891459839945,17,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Negative Control - Lot 156442,404-01,01-13,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,1,14219,34f552b8-2a36-4a4d-a169-c327229bd8df,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:51:36,6/1/2016 17:12:11,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:31:00.5490000,05-01,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14218,TBD
1011016267431122500891,Flu A/B/RSV,000574-20160601-09,IUO,FAM,12580.4333333333,50701,37709.5423018836,1000,,,,,12565.8500025945,nc,30.6356021348269,,578.422595911815,,,,,1000,,12596.5833333333,50701,38,-1,,12565.8500025945,39325.97529804,37.3083576717706,-16.060139902386,,0.99958810419239,17,True,13.3274040881851,-152.790294071702,10,28,0.877784355176319,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Positive Control - Lot 162674,340-02,01-12,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,2,14221,5239308b-2197-4797-a555-2ec4a4998eb2,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:52:08,6/1/2016 17:12:12,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:30:11.7190000,05-02,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14220,TBD
1011016267431122500891,Flu A/B/RSV,000574-20160601-09,IUO,HEX,3523,21154.75,17250.7885,1000,,,,,3481.71873456206,FAM (0.01),33.0769725525083,,728.409,,,,,1000,,3526.85,21154.75,39,-1,,3481.71873456206,19349.3249911039,39.135187135115,-15.3366538734721,,0.999292946510419,11,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Positive Control - Lot 162674,340-02,01-12,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,2,14221,5239308b-2197-4797-a555-2ec4a4998eb2,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:52:08,6/1/2016 17:12:12,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:30:11.7190000,05-02,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14220,TBD
1011016267431122500891,Flu A/B/RSV,000574-20160601-09,IUO,ROX,5001.75,15539.5,10453.1493731598,500,,,,,5004.14989052188,nc,33.3119606393319,,348.559974926393,,,,,500,,5008.85,15539.5,39,-1,,5004.14989052188,11209.615433386,38.8640126159975,-18.2643939934075,,0.999787822257106,17,True,2.94002507360734,-41.5719284889389,10,29,0.810193092351694,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Positive Control - Lot 162674,340-02,01-12,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,2,14221,5239308b-2197-4797-a555-2ec4a4998eb2,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:52:08,6/1/2016 17:12:12,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:30:11.7190000,05-02,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14220,TBD
1011016267431122500891,Flu A/B/RSV,000574-20160601-09,IUO,IC,3507.85,8539.5,5031.65,500,,,,,3517.82609206728,nc,32.3580434452377,,329.15,,,,,500,,3612.9,8539.5,37,-1,,3517.82609206728,5058.39023253926,36.7285103896022,-16.2785343748443,,0.998421262047085,13,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Control,Positive Control - Lot 162674,340-02,01-12,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,2,14221,5239308b-2197-4797-a555-2ec4a4998eb2,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:52:08,6/1/2016 17:12:12,440515938831122501552,42292,445015936831122500979,42292,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:30:11.7190000,05-02,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,14220,TBD
Scripps_NP_1147,Flu A/B/RSV,000574-20160601-09,IUO,FAM,10455.35,33705.75,22798.9559671598,1000,,,,,10539.1309100196,nc,34.2609343842704,,758.935298357991,,,,,1000,,10455.35,33705.75,40,-1,,10539.1309100196,25565.5174586496,40.0534763572313,-18.0899065787419,,0.999601900519728,17,True,13.7147016420089,-237.936762131849,10,31,0.973126389056726,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Specimen,Scripps_NP_1147,308-01,01-27,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,5,13953,fbf110d4-7f61-4502-bc17-93ad4e0094f1,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:53:40,6/1/2016 17:12:14,440515938831122501552,42290,445015936831122500979,42290,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:27:47.5740000,05-05,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,13935,TBD
Scripps_NP_1147,Flu A/B/RSV,000574-20160601-09,IUO,HEX,3042.1,3537,262.396,1000,,,,,3043.25,FAM (0.01),nc,,nc,,,,,1000,,,,,,,,,,,,,,nc,nc,nc,10,nc,nc,,,,,,,,,,,,,,,,,,,,,,,,admin,158101,07/31/2016 14:42:22,2090000574,,Specimen,Scripps_NP_1147,308-01,01-27,004425321804190558,6.0.6.9,1.114.4,1.36.4,FCR/FER-S,1617745610,5,13953,fbf110d4-7f61-4502-bc17-93ad4e0094f1,f39ffaba-0d3c-42a9-84af-2bf2fb881028,00000000-0000-0000-0000-000000000000,6/1/2016 14:53:40,6/1/2016 17:12:14,440515938831122501552,42290,445015936831122500979,42290,000116162031122500497,1015015810131122504372,05/24/2016 17:46:23,006015904031122500491,05/24/2016 17:53:23,000215866731122500649,04/12/2016 22:42:15,59.22:27:47.5740000,05-05,Flu A/B/RSV,1.114.4,TCProfile_GoTaq_V5.1.2i,5.1,13935,TBD
